lineage,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real),strain,rep,program
E,neg,4221,6815,Insertion_reverse,1,0,0.000654022,0.000410004,0,0.000402091,0.4248611766105425,0,12732,0.7204372984755248,B,1,virema
E,neg,4222,4220,Deletion_reverse,1,0,0.000645995,0.000665336,0,0.000247831,0.4248611766105425,0,10136,0.5738868949498814,B,1,virema
E,neg,4228,8917,Insertion_reverse,1,0,0.000586166,0.000322061,0,0.000309502,0.4248611766105425,0,14827,0.6170115377177765,B,1,virema
E,neg,4244,4242,Deletion_reverse,1,0,0.000461681,0.000469925,0,0.000233918,0.4248611766105425,0,10136,0.595887058,B,1,virema
E,neg,4257,4254,Deletion_reverse,1,0,0.000405844,0.000409668,0,0.000238663,0.4248611766105425,0,10135,0.5855105270898242,B,1,virema
E,neg,4320,4159,Deletion_reverse,1,0,0.000278862,0.000354736,0,0.000324465,0.4248611766105425,0,9977,0.6306818146162524,B,1,virema
E,neg,4328,7735,Insertion_reverse,1,0,0.000263158,0.000881834,0,0.000415973,0.4248611766105425,0,13545,0.6499540470486266,B,1,virema
E,neg,4329,4327,Deletion_reverse,1,0,0.000261986,0.000261506,0,0.000251004,0.4248611766105425,0,10136,0.5523601079391129,B,1,virema
E,neg,4349,4346,Deletion_reverse,1,0,0.000250188,0.000253421,0,0.000251509,0.4248611766105425,0,10135,0.7623096644085112,B,1,virema
E,neg,4371,4369,Deletion_reverse,1,0,0.000296033,0.000297177,0,0.000280584,0.4248611766105425,0,10136,0.8781422177189901,B,1,virema
E,neg,4403,4401,Deletion_reverse,2,0,0.000632711,0.000628338,0,0.000592768,0.849722353,0,10136,0.883531161,B,1,virema
E,neg,4518,1489,Deletion_reverse,1,0,0.000428449,0.000540833,0,0.000298418,0.4248611766105425,0,7109,0.5487320611385168,B,1,virema
E,neg,4638,4768,Insertion_reverse,1,0,0.000411184,0.00020803,0,0.000204374,0.4248611766105425,0,10268,0.5338933126415282,B,1,virema
E,neg,4639,4637,Deletion_reverse,1,0,0.000409668,0.000401768,0,0.000206016,0.4248611766105425,0,10136,0.5837020800674245,B,1,virema
E,neg,4640,4637,Deletion_reverse,1,0,0.000403877,0.000401768,0,0.000206016,0.4248611766105425,0,10135,0.5677776824980808,B,1,virema
E,neg,4645,4645,Insertion_reverse,3,0,0.001135074,0.001135074,0,0.000601805,1.2745835298316275,0,10138,0.6011517454016162,B,1,virema
E,neg,4646,4644,Deletion_reverse,3,0,0.001124438,0.001145475,0,0.00060048,1.2745835298316275,0,10136,0.5612355408364007,B,1,virema
E,neg,4656,4654,Deletion_reverse,1,0,0.000326904,0.000333778,0,0.000193461,0.4248611766105425,0,10136,0.5435742565303747,B,1,virema
E,neg,4689,4919,Insertion_reverse,1,0,0.000194175,0.000235849,0,0.000210172,0.4248611766105425,0,10368,0.7409613122255297,B,1,virema
E,neg,4699,4696,Deletion_reverse,2,0,0.000371955,0.000378358,0,0.000303951,0.849722353,0,10135,0.7904038190062476,B,1,virema
E,neg,4705,4702,Deletion_reverse,2,0,0.000361598,0.000368324,0,0.00030553,0.849722353,0,10135,0.7247180434723755,B,1,virema
E,neg,4713,6696,Insertion_reverse,1,0,0.000199561,0.000250752,0,0.00024888,0.4248611766105425,0,12121,0.5634217607603985,B,1,virema
E,neg,4720,4776,Insertion_reverse,2,0,0.000391926,0.000474834,0,0.000474947,0.849722353,0,10194,0.8344751111651045,B,1,virema
E,neg,4728,4726,Deletion_reverse,1,0,0.000197941,0.00019857,0,0.000174886,0.4248611766105425,0,10136,0.7534892660629983,B,1,virema
E,neg,4735,3466,Deletion_reverse,1,0,0.000196194,0.000308356,0,0.000278396,0.4248611766105425,0,8869,0.6621035077454875,B,1,virema
E,neg,4779,4777,Deletion_reverse,1,0,0.000226347,0.000233046,0,0.000232558,0.4248611766105425,0,10136,0.624003694,B,1,virema
E,neg,4787,4787,Insertion_reverse,20,0,0.005293806,0.005293806,0,0.004966476,8.497223532210851,0,10138,0.8139428068358706,B,1,virema
E,neg,4788,4786,Deletion_reverse,5,0,0.001322052,0.001334757,0,0.001242854,2.124305883052713,0,10136,0.8495840957468415,B,1,virema
E,neg,4789,4786,Deletion_reverse,2,0,0.000527565,0.000533903,0,0.000497141,0.849722353,0,10135,0.9003132089631742,B,1,virema
E,neg,4804,4801,Deletion_reverse,2,0,0.000542005,0.000569476,0,0.000543626,0.849722353,0,10135,0.5683081551200938,B,1,virema
E,neg,4816,8976,Insertion_reverse,1,0,0.00025113,0.00026738,0,0.000241721,0.4248611766105425,0,14298,0.7343643954980245,B,1,virema
E,neg,4865,4866,Insertion_reverse,1,0,0.000211775,0.000211238,0,0.000208768,0.4248611766105425,0,10139,0.7223927747961709,B,1,virema
E,neg,4867,4864,Deletion_reverse,1,0,0.000210526,0.000212314,0,0.000209864,0.4248611766105425,0,10135,0.7623096644085112,B,1,virema
E,neg,4876,4874,Deletion_reverse,1,0,0.0002079,0.00020903,0,0.00020517,0.4248611766105425,0,10136,0.7478440444885768,B,1,virema
E,neg,4878,4255,Deletion_reverse,1,0,0.000206868,0.000407498,0,0.000242248,0.4248611766105425,0,9515,0.5588236293295447,B,1,virema
E,neg,4880,4878,Deletion_reverse,1,0,0.000205846,0.000206868,0,0.000202963,0.4248611766105425,0,10136,0.5265241649061115,B,1,virema
E,neg,4882,4880,Deletion_reverse,3,0,0.000677507,0.000617538,0,0.000605205,1.2745835298316275,0,10136,0.784804589,B,1,virema
E,neg,4896,4894,Deletion_reverse,1,0,0.000216263,0.000214408,0,0.000211327,0.4248611766105425,0,10136,0.8108477315982214,B,1,virema
E,neg,4900,4924,Insertion_reverse,2,0,0.000430385,0.000472032,0,0.000419463,0.849722353,0,10162,0.7882815421146975,B,1,virema
E,neg,4906,4903,Deletion_reverse,1,0,0.000220653,0.000216873,0,0.00021322,0.4248611766105425,0,10135,0.610203935,B,1,virema
E,neg,4935,2227,Deletion_reverse,1,0,0.000286451,0.00031736,0,0.000290023,0.4248611766105425,0,7430,0.5384208516508969,B,1,virema
E,neg,5055,5053,Deletion_reverse,1,0,0.00066313,0.000671141,0,0.000304599,0.4248611766105425,0,10136,0.656527046,B,1,virema
E,neg,5065,5062,Deletion_reverse,1,0,0.000621118,0.000640615,0,0.000298063,0.4248611766105425,0,10135,0.5244578071054442,B,1,virema
E,neg,5074,5074,Insertion_reverse,1,0,0.000516796,0.000516796,0,0.000276243,0.4248611766105425,0,10138,0.6226745576820207,B,1,virema
E,neg,5094,5092,Deletion_reverse,1,0,0.000431406,0.000436491,0,0.000299401,0.4248611766105425,0,10136,0.6310149396128677,B,1,virema
E,neg,5094,7422,Insertion_reverse,1,0,0.000431406,0.0002096,0,0.00020404,0.4248611766105425,0,12466,0.5168157451686523,B,1,virema
E,neg,5095,5092,Deletion_reverse,1,0,0.000429553,0.000436491,0,0.000299401,0.4248611766105425,0,10135,0.6310149396128677,B,1,virema
E,neg,5102,5145,Insertion_reverse,1,0,0.000416667,0.000444444,0,0.000368868,0.4248611766105425,0,10181,0.5321409231931943,B,1,virema
E,neg,5117,7010,Insertion_reverse,1,0,0.00038373,0.000306843,0,0.000261097,0.4248611766105425,0,12031,0.579751142,B,1,virema
E,neg,5122,5120,Deletion_reverse,1,0,0.000394166,0.000399042,0,0.000373274,0.4248611766105425,0,10136,0.6673009997025131,B,1,virema
E,neg,5199,5372,Insertion_reverse,1,0,0.000514139,0.000249688,0,0.000248942,0.4248611766105425,0,10311,0.5143515853108414,B,1,virema
E,neg,5228,5226,Deletion_reverse,2,0,0.00070028,0.000748783,0,0.000494438,0.849722353,0,10136,0.5522892395799994,B,1,virema
E,neg,5257,3780,Deletion_reverse,2,0,0.000580215,0.000590842,0,0.00058548,0.849722353,0,8661,0.815955107,B,1,virema
E,neg,5261,5259,Deletion_reverse,1,0,0.000285714,0.000287356,0,0.000217061,0.4248611766105425,0,10136,0.7798184448720323,B,1,virema
E,neg,5268,6927,Insertion_reverse,1,0,0.000283688,0.000218198,0,0.000216638,0.4248611766105425,0,11797,0.795749168,B,1,virema
E,neg,5280,5366,Insertion_reverse,1,0,0.000259269,0.000250438,0,0.000248447,0.4248611766105425,0,10224,0.7479762331667406,B,1,virema
E,neg,5285,5285,Insertion_reverse,1,0,0.000260281,0.000260281,0,0.000212857,0.4248611766105425,0,10138,0.6782750834013876,B,1,virema
E,neg,5286,5284,Deletion_reverse,3,0,0.000777001,0.00078329,0,0.000638026,1.2745835298316275,0,10136,0.8074978126548822,B,1,virema
E,neg,5290,5288,Deletion_reverse,2,0,0.000512164,0.000515863,0,0.000423639,0.849722353,0,10136,0.8497042110734239,B,1,virema
E,neg,5303,8318,Insertion_reverse,1,0,0.000325521,0.000393546,0,0.000372717,0.4248611766105425,0,13153,0.8393429786832383,B,1,virema
E,neg,5304,5301,Deletion_reverse,1,0,0.000320205,0.000331126,0,0.000298597,0.4248611766105425,0,10135,0.7789603022262613,B,1,virema
E,neg,5306,5303,Deletion_reverse,1,0,0.000318167,0.000325521,0,0.000294638,0.4248611766105425,0,10135,0.7340438069799919,B,1,virema
E,neg,5314,5311,Deletion_reverse,1,0,0.000317158,0.000316556,0,0.000283447,0.4248611766105425,0,10135,0.5231095128939776,B,1,virema
E,neg,5330,5328,Deletion_reverse,2,0,0.00058548,0.000594354,0,0.000530786,0.849722353,0,10136,0.8433279363440258,B,1,virema
E,neg,5332,5332,Insertion_reverse,1,0,0.000290444,0.000290444,0,0.000260146,0.4248611766105425,0,10138,0.7798184448720323,B,1,virema
E,neg,5350,4383,Deletion_reverse,1,0,0.000253807,0.000298864,0,0.000281532,0.4248611766105425,0,9171,0.6397190159666264,B,1,virema
E,neg,5370,5367,Deletion_reverse,1,0,0.000245098,0.000247463,0,0.00024558,0.4248611766105425,0,10135,0.7747181928085386,B,1,virema
E,neg,5370,5459,Insertion_reverse,2,0,0.000490196,0.000520698,0,0.000509165,0.849722353,0,10227,0.8353356590513015,B,1,virema
E,neg,5378,5376,Deletion_reverse,1,0,0.000256542,0.000256213,0,0.000256674,0.4248611766105425,0,10136,0.7679755322456745,B,1,virema
E,neg,5403,5401,Deletion_reverse,1,0,0.000302847,0.000306091,0,0.000286287,0.4248611766105425,0,10136,0.7859107372435865,B,1,virema
E,neg,5428,5425,Deletion_reverse,1,0,0.000268528,0.000263852,0,0.000255102,0.4248611766105425,0,10135,0.8450270362421464,B,1,virema
E,neg,5436,5434,Deletion_reverse,1,0,0.000260349,0.000260892,0,0.000253743,0.4248611766105425,0,10136,0.8823882414755446,B,1,virema
E,neg,5456,5454,Deletion_reverse,2,0,0.000538213,0.000531491,0,0.000519481,0.849722353,0,10136,0.8516394521063205,B,1,virema
E,neg,546,7724,Insertion_reverse,1,0,0.001303781,0.001101322,0,0.000412882,0.4248611766105425,0,17316,0.5188879765225028,B,1,virema
E,neg,5475,5473,Deletion_reverse,2,0,0.000590842,0.000586854,0,0.00057323,0.849722353,0,10136,0.827827215,B,1,virema
E,neg,5496,3123,Deletion_reverse,1,0,0.000282725,0.001533742,0,0.000370508,0.4248611766105425,0,7765,0.6959949914029784,B,1,virema
E,neg,5565,1144,Deletion_reverse,1,0,0.000755858,0.00203252,0,0.000621504,0.4248611766105425,0,5717,0.5110203732585186,B,1,virema
E,neg,5567,5565,Deletion_reverse,1,0,0.000712251,0.000755858,0,0.000253293,0.4248611766105425,0,10136,0.5027944724819625,B,1,virema
E,neg,5573,5571,Deletion_reverse,1,0,0.000638162,0.000674309,0,0.000264271,0.4248611766105425,0,10136,0.600165874,B,1,virema
E,neg,5692,5690,Deletion_reverse,1,0,0.001007049,0.001035197,0,0.000275103,0.4248611766105425,0,10136,0.5628501393404262,B,1,virema
E,neg,5847,5845,Deletion_reverse,2,0,0.000635526,0.00064082,0,0.000591541,0.849722353,0,10136,0.529058627,B,1,virema
E,neg,6066,6066,Insertion_reverse,1,0,0.000498504,0.000498504,0,0.000264061,0.4248611766105425,0,10138,0.6132866117475957,B,1,virema
E,neg,6101,6099,Deletion_reverse,1,0,0.00029274,0.000295946,0,0.0002405,0.4248611766105425,0,10136,0.5438388409246465,B,1,virema
E,neg,6102,6099,Deletion_reverse,1,0,0.00029274,0.000295946,0,0.0002405,0.4248611766105425,0,10135,0.5277181967024832,B,1,virema
E,neg,6108,6106,Deletion_reverse,1,0,0.000285796,0.000287853,0,0.000238493,0.4248611766105425,0,10136,0.5362838300424221,B,1,virema
E,neg,6111,9354,Insertion_reverse,1,0,0.000281215,0.000479616,0,0.000473934,0.4248611766105425,0,13381,0.5337121901270817,B,1,virema
E,neg,6133,6130,Deletion_reverse,1,0,0.0002405,0.000240616,0,0.000206654,0.4248611766105425,0,10135,0.7538922318257605,B,1,virema
E,neg,6143,6141,Deletion_reverse,1,0,0.000233863,0.000237361,0,0.000211149,0.4248611766105425,0,10136,0.7292393090346215,B,1,virema
E,neg,6146,6144,Deletion_reverse,1,0,0.000229938,0.000233427,0,0.0002096,0.4248611766105425,0,10136,0.7053603945537964,B,1,virema
E,neg,6152,6150,Deletion_reverse,2,0,0.000489237,0.000488281,0,0.00043956,0.849722353,0,10136,0.8161523024350619,B,1,virema
E,neg,6154,6188,Insertion_reverse,1,0,0.000241313,0.000248201,0,0.000232558,0.4248611766105425,0,10172,0.6384728983291691,B,1,virema
E,neg,6154,6197,Insertion_reverse,1,0,0.000241313,0.000253293,0,0.000235627,0.4248611766105425,0,10181,0.7460271324504474,B,1,virema
E,neg,6162,6160,Deletion_reverse,1,0,0.000241429,0.000242424,0,0.000215564,0.4248611766105425,0,10136,0.7562252851469432,B,1,virema
E,neg,6167,6165,Deletion_reverse,1,0,0.000236407,0.000237304,0,0.000209996,0.4248611766105425,0,10136,0.7544062235855075,B,1,virema
E,neg,6191,6228,Insertion_reverse,2,0,0.000498504,0.000958313,0,0.000764818,0.849722353,0,10175,0.779216252,B,1,virema
E,neg,6191,6271,Insertion_reverse,1,0,0.000249252,0.000511771,0,0.000465983,0.4248611766105425,0,10218,0.7682010963245344,B,1,virema
E,neg,6192,6190,Deletion_reverse,2,0,0.000501002,0.000494805,0,0.000461894,0.849722353,0,10136,0.8523262772464604,B,1,virema
E,neg,6193,6241,Insertion_reverse,1,0,0.000252398,0.000377501,0,0.000374251,0.4248611766105425,0,10186,0.8327922941375299,B,1,virema
E,neg,6233,6229,Deletion_reverse,1,0,0.000465549,0.00047259,0,0.000377216,0.4248611766105425,0,10134,0.65401639,B,1,virema
E,neg,6235,6233,Deletion_reverse,1,0,0.00037594,0.000465549,0,0.000373413,0.4248611766105425,0,10136,0.6187007906094242,B,1,virema
E,neg,6287,6285,Deletion_reverse,1,0,0.000768049,0.000766871,0,0.000707714,0.4248611766105425,0,10136,0.8559340479134115,B,1,virema
E,neg,6302,5299,Deletion_reverse,1,0,0.000798085,0.000312989,0,0.000277393,0.4248611766105425,0,9135,0.6706788520030632,B,1,virema
E,neg,6372,2954,Deletion_reverse,1,0,0.000342583,0.000366838,0,0.000318471,0.4248611766105425,0,6720,0.7783380229276997,B,1,virema
E,neg,6380,9706,Insertion_reverse,1,0,0.00032352,0.000306091,0,0.000277008,0.4248611766105425,0,13464,0.5314161457687361,B,1,virema
E,neg,6592,6659,Insertion_reverse,2,0,0.000703482,0.000472144,0,0.000470921,0.849722353,0,10205,0.5048453805966275,B,1,virema
E,neg,6601,6601,Insertion_reverse,2,0,0.000638366,0.000638366,0,0.00063674,0.849722353,0,10138,0.5758954486101721,B,1,virema
E,neg,6604,4241,Deletion_reverse,1,0,0.000312402,0.000473485,0,0.000233372,0.4248611766105425,0,7775,0.7943632651371778,B,1,virema
E,neg,6625,6623,Deletion_reverse,2,0,0.000534902,0.000537201,0,0.000535619,0.849722353,0,10136,0.5102307586419873,B,1,virema
E,neg,6633,9497,Insertion_reverse,1,0,0.000253485,0.000263227,0,0.00025355,0.4248611766105425,0,13002,0.5188067274036793,B,1,virema
E,neg,6680,6677,Deletion_reverse,2,0,0.000466418,0.000464792,0,0.000463392,0.849722353,0,10135,0.8024698941166921,B,1,virema
E,neg,6704,2224,Deletion_reverse,1,0,0.000276091,0.000315956,0,0.000276625,0.4248611766105425,0,5658,0.7425332713774764,B,1,virema
E,neg,6705,6703,Deletion_reverse,1,0,0.000275634,0.00027933,0,0.000278707,0.4248611766105425,0,10136,0.6955935071988602,B,1,virema
E,neg,6709,6707,Deletion_reverse,1,0,0.000282566,0.000279799,0,0.000278862,0.4248611766105425,0,10136,0.7846392010153426,B,1,virema
E,neg,6710,6707,Deletion_reverse,1,0,0.000283206,0.000279799,0,0.000278862,0.4248611766105425,0,10135,0.7846392010153426,B,1,virema
E,neg,6715,6713,Deletion_reverse,3,0,0.000846024,0.000845785,0,0.000844595,1.2745835298316275,0,10136,0.6994501856470776,B,1,virema
E,neg,6748,6746,Deletion_reverse,1,0,0.000322997,0.000317561,0,0.000316356,0.4248611766105425,0,10136,0.5593468417819298,B,1,virema
E,neg,6806,6804,Deletion_reverse,1,0,0.000345423,0.00034626,0,0.000345543,0.4248611766105425,0,10136,0.7640740795177166,B,1,virema
E,neg,6857,6854,Deletion_reverse,1,0,0.000332779,0.000329924,0,0.000328623,0.4248611766105425,0,10135,0.6844549083390981,B,1,virema
E,neg,6891,6889,Deletion_reverse,1,0,0.000258532,0.000260078,0,0.000259067,0.4248611766105425,0,10136,0.7412525729413773,B,1,virema
E,neg,6906,6903,Deletion_reverse,1,0,0.000235239,0.000237925,0,0.000237417,0.4248611766105425,0,10135,0.7623096644085112,B,1,virema
E,neg,6926,6924,Deletion_reverse,1,0,0.000221631,0.00022237,0,0.000221337,0.4248611766105425,0,10136,0.7416938000660218,B,1,virema
E,neg,6935,6933,Deletion_reverse,1,0,0.000275558,0.000277008,0,0.000274198,0.4248611766105425,0,10136,0.5435698360455591,B,1,virema
E,neg,6940,6938,Deletion_reverse,3,0,0.000851305,0.000830795,0,0.000828043,1.2745835298316275,0,10136,0.7922852034892499,B,1,virema
E,neg,6956,6954,Deletion_reverse,1,0,0.000288934,0.000292997,0,0.000292056,0.4248611766105425,0,10136,0.7049340941428932,B,1,virema
E,neg,6963,6552,Deletion_reverse,1,0,0.000282805,0.000404531,0,0.000311624,0.4248611766105425,0,9727,0.7222280705595437,B,1,virema
E,neg,6965,6963,Deletion_reverse,1,0,0.00028547,0.000282805,0,0.000282247,0.4248611766105425,0,10136,0.6887741170167512,B,1,virema
E,neg,6975,6973,Deletion_reverse,1,0,0.000294118,0.00029656,0,0.000295683,0.4248611766105425,0,10136,0.8108477315982214,B,1,virema
E,neg,6976,6973,Deletion_reverse,1,0,0.000292398,0.00029656,0,0.000295683,0.4248611766105425,0,10135,0.8108477315982214,B,1,virema
E,neg,6988,6986,Deletion_reverse,1,0,0.000271518,0.000273748,0,0.000273373,0.4248611766105425,0,10136,0.7623096644085112,B,1,virema
E,neg,6989,6987,Deletion_reverse,2,0,0.000537924,0.000544514,0,0.000543626,0.849722353,0,10136,0.8433279363440258,B,1,virema
E,neg,7096,7094,Deletion_reverse,2,0,0.001290323,0.001298701,0,0.000744325,0.849722353,0,10136,0.6946131354281083,B,1,virema
E,neg,70,68,Deletion_reverse,1,0,0.000686813,0.000696864,0,0.00064433,0.4248611766105425,0,10136,0.6523202869009864,B,1,virema
E,neg,7155,7153,Deletion_reverse,1,0,0.000377358,0.000380084,0,0.000375657,0.4248611766105425,0,10136,0.738529048,B,1,virema
E,neg,7158,7156,Deletion_reverse,1,0,0.000364166,0.000369004,0,0.000367512,0.4248611766105425,0,10136,0.5682580627089053,B,1,virema
E,neg,7170,7168,Deletion_reverse,1,0,0.00034459,0.000347705,0,0.000346741,0.4248611766105425,0,10136,0.6844549083390981,B,1,virema
E,neg,7170,7170,Insertion_reverse,2,0,0.00068918,0.00068918,0,0.00068918,0.849722353,0,10138,0.7687945365042376,B,1,virema
E,neg,7171,7169,Deletion_reverse,2,0,0.000681431,0.000691802,0,0.000689893,0.849722353,0,10136,0.7185945777745936,B,1,virema
E,neg,7172,7169,Deletion_reverse,5,0,0.001697217,0.001729505,0,0.001724733,2.124305883052713,0,10135,0.5787512778741294,B,1,virema
E,neg,7175,7173,Deletion_reverse,1,0,0.000336361,0.000337382,0,0.000336361,0.4248611766105425,0,10136,0.890195033,B,1,virema
E,neg,7181,7179,Deletion_reverse,1,0,0.000327869,0.000328407,0,0.000327439,0.4248611766105425,0,10136,0.890195033,B,1,virema
E,neg,7184,7819,Insertion_reverse,3,0,0.000981033,0.000976245,0,0.000940439,1.2745835298316275,0,10773,0.8179982475158883,B,1,virema
E,neg,7186,7184,Deletion_reverse,1,0,0.000327439,0.000327011,0,0.000325733,0.4248611766105425,0,10136,0.8760210224896497,B,1,virema
E,neg,7187,7184,Deletion_reverse,1,0,0.000329164,0.000327011,0,0.000325733,0.4248611766105425,0,10135,0.6617871968972897,B,1,virema
E,neg,7208,7208,Insertion_reverse,1,0,0.000321647,0.000321647,0,0.000310078,0.4248611766105425,0,10138,0.6315247705671935,B,1,virema
E,neg,7214,7212,Deletion_reverse,2,0,0.000602954,0.000622471,0,0.000597015,0.849722353,0,10136,0.5683081551200938,B,1,virema
E,neg,7219,7217,Deletion_reverse,2,0,0.000588408,0.000592417,0,0.000565931,0.849722353,0,10136,0.7254990883196254,B,1,virema
E,neg,7253,7250,Deletion_reverse,1,0,0.000290529,0.000291036,0,0.000271887,0.4248611766105425,0,10135,0.8823882414755446,B,1,virema
E,neg,7255,7255,Insertion_reverse,1,0,0.000289268,0.000289268,0,0.00027049,0.4248611766105425,0,10138,0.8673566596339556,B,1,virema
E,neg,7256,7254,Deletion_reverse,1,0,0.000288268,0.000289184,0,0.000270416,0.4248611766105425,0,10136,0.8823882414755446,B,1,virema
E,neg,7260,7257,Deletion_reverse,1,0,0.000289519,0.000288351,0,0.000269614,0.4248611766105425,0,10135,0.8519605907795077,B,1,virema
E,neg,7295,7293,Deletion_reverse,1,0,0.000272851,0.000303214,0,0.000275255,0.4248611766105425,0,10136,0.6030445498424831,B,1,virema
E,neg,7347,2773,Deletion_reverse,1,0,0.000218675,0.000606796,0,0.000381534,0.4248611766105425,0,5564,0.7085153645344436,B,1,virema
E,neg,736,734,Deletion_reverse,1,0,0.000726744,0.000732601,0,0.000245881,0.4248611766105425,0,10136,0.5841038234047545,B,1,virema
E,neg,737,4465,Insertion_reverse,1,0,0.000724113,0.000441112,0,0.000439754,0.4248611766105425,0,13866,0.5399911136153628,B,1,virema
E,neg,7387,7385,Deletion_reverse,1,0,0.000204583,0.000205508,0,0.00019802,0.4248611766105425,0,10136,0.8656605508429337,B,1,virema
E,neg,7391,4338,Deletion_reverse,1,0,0.000200321,0.00026688,0,0.000263992,0.4248611766105425,0,7085,0.5689440904290608,B,1,virema
E,neg,7391,7388,Deletion_reverse,3,0,0.000600962,0.000610998,0,0.000588351,1.2745835298316275,0,10135,0.7185945777745936,B,1,virema
E,neg,7392,4952,Deletion_reverse,2,0,0.000398327,0.000473821,0,0.000462321,0.849722353,0,7698,0.7881049188527224,B,1,virema
